course,courseTitle
http://ROBOPROF.org/data#BTM490,BTM 490: Special Topics in Business Technology Management
http://ROBOPROF.org/data#ENGL640,ENGL 640: Studies in Fiction
http://ROBOPROF.org/data#MATH309,MATH 309: SELECTED TOPICS IN MATH II
http://ROBOPROF.org/data#ACCO604,ACCO 604: Tutorial in Assurance and Professional Practice
http://ROBOPROF.org/data#PSYC425,"PSYC 425: CULTURE, DEVELOP & THE SELF"
http://ROBOPROF.org/data#COMS506,COMS 506: METHODS IN COMM ST/ PRACTICE
http://ROBOPROF.org/data#ELEC473,ELEC 473: AUTONOMY FOR MOBILE ROBOTS
http://ROBOPROF.org/data#BIOL510,BIOL 510: BIOINFORMATICS
http://ROBOPROF.org/data#ENGL388,ENGL 388: Literature from Australia and New Zealand
http://ROBOPROF.org/data#RELI336,RELI 336: SEPHARDIC JUDAISM
http://ROBOPROF.org/data#CEPS1137EO,CEPS 1137EO: Fundamentals of Agile Leadership
http://ROBOPROF.org/data#ENGR490,ENGR 490: ENGR 490 Multidisciplinary Capstone Design Project (6 credits)
http://ROBOPROF.org/data#EDUC805,EDUC 805: ADV LEARNING & COGNITION
http://ROBOPROF.org/data#THEA405,THEA 405: Independent Study I
http://ROBOPROF.org/data#FLIT339,FLIT 339: Littérature québécoise avant 1900
http://ROBOPROF.org/data#FTRA620,FTRA 620: STAGE DE FORMATION (F)
http://ROBOPROF.org/data#RELI352,RELI 352: TOPICS IN DIASPORA STUDIES
http://ROBOPROF.org/data#SPEC826,SPEC 826: SPEC DOCTORAL LEVEL STUDIES
http://ROBOPROF.org/data#JOUR425,JOUR 425: SPECIAL TOPICS IN JOURNALISM
http://ROBOPROF.org/data#CHST600,CHST 600: ADVANCED CHILD DEVELOPMENT
http://ROBOPROF.org/data#HEXS851,HEXS 851: Research Proposal in Health and Exercise Science
http://ROBOPROF.org/data#STAT360,STAT 360: Linear Models
http://ROBOPROF.org/data#CHEM625,CHEM 625: NUCLEIC ACID CHEMISTRY
http://ROBOPROF.org/data#THEO410,THEO 410: Honours Tutorial
http://ROBOPROF.org/data#HIST334,HIST 334: History of Haiti:  From Independence to Present
http://ROBOPROF.org/data#HIST390,HIST 390: Urban History Laboratory
http://ROBOPROF.org/data#SOCI380,SOCI 380: Contemporary Issues in Human Rights
http://ROBOPROF.org/data#RELI614,RELI 614: History of Hindu Thought and Institutions
http://ROBOPROF.org/data#ACTT321,ACTT 321: Movement for the Stage II
http://ROBOPROF.org/data#ARTH374,ARTH 374: Architecture and Urbanism in Montreal
http://ROBOPROF.org/data#LIBS480,LIBS 480: ADV TOP IN LIBRARY STUDIES
http://ROBOPROF.org/data#LING330,LING 330: Sanskrit
http://ROBOPROF.org/data#EMBA694,EMBA 694: MANAGING STRATEGIC ACTION
http://ROBOPROF.org/data#CIVI6666,CIVI 6666: CLIMATE CHANGE IN ENGINEERING PRACTICE
http://ROBOPROF.org/data#ETEC783,ETEC 783: Internship III
http://ROBOPROF.org/data#INSE7120,INSE 7120: ADVANCED NETWORK MANAGEMENT
http://ROBOPROF.org/data#SPEC608,SPEC 608: SPEC MASTER'S LEVEL STUDIES
http://ROBOPROF.org/data#ELEC690,ELEC 690: TOPICS/ELECTRICAL ENGR I
http://ROBOPROF.org/data#SCPA333,SCPA 333: Political Sociology
http://ROBOPROF.org/data#SSOQ603,SSOQ 603: SHORT STUDIES OUTSIDE QUEBEC D
http://ROBOPROF.org/data#RELI609,RELI 609: THEORIES OF RELIGION
http://ROBOPROF.org/data#PHIL629,PHIL 629: Values and Biotechnology
http://ROBOPROF.org/data#GPDI548,GPDI 548: Meta-Analysis from A to Z
http://ROBOPROF.org/data#EDUC402,EDUC 402: Diversity Issues in Childhood
http://ROBOPROF.org/data#GERM499,GERM 499: ADVANCED TOPICS IN GERMAN
http://ROBOPROF.org/data#CPTP598,CPTP 598: SPECIAL TOPICS IN CPTP
http://ROBOPROF.org/data#PSYC644,PSYC 644: Clinical and Health Research Area Seminar I
http://ROBOPROF.org/data#SOCI736,SOCI 736: INDUSTRIAL SOC/SOC MVMNTS
http://ROBOPROF.org/data#JOUR521,JOUR 521: Visual Story-Telling
http://ROBOPROF.org/data#FMPR448,FMPR 448: Independent Study I
http://ROBOPROF.org/data#SCUL396,SCUL 396: Digital Sculpture
http://ROBOPROF.org/data#ACCO420,ACCO 420: Financial Reporting III
http://ROBOPROF.org/data#FTRA623,FTRA 623: TRAD SCITECH:FRAN ÀNGLAIS
http://ROBOPROF.org/data#CHST603,CHST 603: SEM: ISSUES IN CHILD STUDIES
http://ROBOPROF.org/data#BIOL516,BIOL 516: PROJ IN BIOTECH & GENOMICS
http://ROBOPROF.org/data#ECON583,"ECON 583: Employment, Earnings and Labour Market Policies"
http://ROBOPROF.org/data#PSYC645,PSYC 645: Cognitive Science Area Seminar I
http://ROBOPROF.org/data#ECON492,ECON 492: Advanced Urban Economics
http://ROBOPROF.org/data#ANTH464,ANTH 464: Advanced Studies in Law and Society
http://ROBOPROF.org/data#HENV690,HENV 690: Seminar in Social and cultural Geography
http://ROBOPROF.org/data#AHSC281,AHSC 281: INTRODUCTION TO THERAPEUTIC RECREATION
http://ROBOPROF.org/data#ECON658,ECON 658: Environmental Economics
http://ROBOPROF.org/data#ESTU677,ESTU 677: SPEC TOPICS SEM IN ADED II
http://ROBOPROF.org/data#COMS511,COMS 511: SEL. TOPICS IN CDN. CINEMAS
http://ROBOPROF.org/data#SPEC619,SPEC 619: SPEC MASTER'S LEVEL STUDIES
http://ROBOPROF.org/data#ADIP542,ADIP 542: EVAL ADULT LEARNING PROJECTS
http://ROBOPROF.org/data#ECON642,ECON 642: Financial Economics I
http://ROBOPROF.org/data#AMPS599,AMPS 599: SPEC. TOPICS IN MPER STUDIES
http://ROBOPROF.org/data#ELEC6051,ELEC 6051: INTRODUCTION TO ANALOG VLSI
http://ROBOPROF.org/data#FMAN450,FMAN 450: ADVANCED STOP-MOTION ANIMATION
http://ROBOPROF.org/data#GPTK725,GPTK 725: So You Want to be a TA? An Information Session
http://ROBOPROF.org/data#PERC211,PERC 211: Theatre in the City
http://ROBOPROF.org/data#ITAL298,ITAL 298: SELECTED TOPICS IN ITALIAN
http://ROBOPROF.org/data#SPAN411,"SPAN 411: Freedom and Containment in Spanish Golden Age Prose, 1550-1700"
http://ROBOPROF.org/data#POLI335,POLI 335: Politics of the People's Republic of China
http://ROBOPROF.org/data#MUSI463,MUSI 463: Composing with Sound and Pitch
http://ROBOPROF.org/data#ACCO608,ACCO 608: Tutorial in Capstone I Seminar
http://ROBOPROF.org/data#FLIT464,FLIT 464: Littératures mondiales
http://ROBOPROF.org/data#INDI834,INDI 834: DOCTORAL LEVEL STUDIES
http://ROBOPROF.org/data#POLI339,POLI 339: (also listed as SCPA 339) Quebec Politics and Society/ La vie politique quebecoise
http://ROBOPROF.org/data#RELI6004,"RELI 6004: Ethics, Philosophy, and Worldviews"
http://ROBOPROF.org/data#ACCO435,ACCO 435: STRAT ACCTNG CASE ANALYSIS
http://ROBOPROF.org/data#ENGL692,ENGL 692: CREATIVE WRITING THESIS
http://ROBOPROF.org/data#INDI838,INDI 838: DOCTORAL LEVEL STUDIES
http://ROBOPROF.org/data#PHYS462,PHYS 462: Bioenergetics
http://ROBOPROF.org/data#PSYC494,PSYC 494: SPEC SEM:SELECT TOPICS-PSYC
http://ROBOPROF.org/data#JMEC829,JMEC 829: Journey to Mastery
http://ROBOPROF.org/data#SPEC633,SPEC 633: SPEC MASTER'S LEVEL STUDIES
http://ROBOPROF.org/data#LIBS578,LIBS 578: ADVANCED TOP/LIBRARY STUDIES
http://ROBOPROF.org/data#CEPS1081EO,CEPS 1081EO: Improve Your Time Management
http://ROBOPROF.org/data#ENGL246,ENGL 246: Science Fiction
http://ROBOPROF.org/data#AHSC470,AHSC 470: BASIC HUMAN RELATIONS LABORATORY
http://ROBOPROF.org/data#FLIT473,FLIT 473: Littérature et numérique
http://ROBOPROF.org/data#CEPR125,CEPR 125: SOCIAL MEDIA - NETWORKS AND CONCEPTS
http://ROBOPROF.org/data#PSYC846D,PSYC 846D: HUMAN DEVELOPM'T AREA SEM I
http://ROBOPROF.org/data#ITAL490,ITAL 490: Honours Essay Tutorial
http://ROBOPROF.org/data#SOCI464,SOCI 464: Advanced Studies in Law and Society
http://ROBOPROF.org/data#HIST261,HIST 261: HISTORY OF SOUTH ASIA
http://ROBOPROF.org/data#SPEC613,SPEC 613: SPEC MASTER'S LEVEL STUDIES
http://ROBOPROF.org/data#AHSC386,AHSC 386: Indigenous Perspectives Across Disciplines
http://ROBOPROF.org/data#SPEC644,SPEC 644: SPEC MASTER'S LEVEL STUDIES
http://ROBOPROF.org/data#CHEM620Y,CHEM 620Y: Selected Topics in Organic Chemistry - Origins of Chirality
http://ROBOPROF.org/data#CEAI1003,CEAI 1003: UNDERSTANDING AI DATA
http://ROBOPROF.org/data#FMPR613,FMPR 613: FILM PRODUCTION IV
http://ROBOPROF.org/data#PSYC450,PSYC 450: Neurobiology of Drug Abuse and Addiction
http://ROBOPROF.org/data#PSYC355,PSYC 355: Fundamentals of Behavioural Neurobiology
http://ROBOPROF.org/data#FMPR339,FMPR 339: Montage I
http://ROBOPROF.org/data#EDUC841,EDUC 841: EDUC STUDIES AREA TUTORIAL
http://ROBOPROF.org/data#MBA651,MBA 651: MBA Research Paper
http://ROBOPROF.org/data#HIST887,HIST 887: Comprehensive Minor Field Tutorial
http://ROBOPROF.org/data#CEPS1401EO,CEPS 1401EO: Understanding Digital and Web Analytics to Thrive
http://ROBOPROF.org/data#PSYC200,PSYC 200: Introductory Psychology
http://ROBOPROF.org/data#FTRA202,FTRA 202: Traduction générale de l'anglais au français I
http://ROBOPROF.org/data#FMPR335,FMPR 335: Acting and Directing Acting for the Screen I
http://ROBOPROF.org/data#HUMA855O,HUMA 855O: DIRECTED STUDIES ALCHEMY AND THE SENSES
http://ROBOPROF.org/data#GPTK793,GPTK 793: Collaborating Online Using OneDrive
http://ROBOPROF.org/data#GEOG466,GEOG 466: Geomedia and the Geoweb
http://ROBOPROF.org/data#ETEC782,ETEC 782: Internship II
http://ROBOPROF.org/data#ESL290,ESL 290: COMMUNICATION THRU SPEC TOP
http://ROBOPROF.org/data#ARTH450,ARTH 450: ADV. SEM. HIST. ART & ARCH.
http://ROBOPROF.org/data#ESTU681,ESTU 681: READING COURSE
http://ROBOPROF.org/data#CLAS481,CLAS 481: TUTORIAL II
http://ROBOPROF.org/data#CEBD1200,CEBD 1200: INTRO TO R
http://ROBOPROF.org/data#ECON695C,ECON 695C: Seminar in a Special Topic - Weak Identification in Econometrics and related issues
http://ROBOPROF.org/data#JOUR451,JOUR 451: Independent Study
http://ROBOPROF.org/data#PHIL364,PHIL 364: Intermediate Epistemology
http://ROBOPROF.org/data#TDEV209,TDEV 209: The Artist in Community
http://ROBOPROF.org/data#COEN413,COEN 413: Hardware Functional Verification
http://ROBOPROF.org/data#FRAA522,FRAA 522: QUESTIONS ACTUELLES LING FRA
http://ROBOPROF.org/data#ECON615,ECON 615: Macroeconomics I
http://ROBOPROF.org/data#MODL301,MODL 301: SPEC TOP:STUD-MODERN LANG II
http://ROBOPROF.org/data#FMAN352,FMAN 352: Stop?Motion Animation
http://ROBOPROF.org/data#PHIL626,PHIL 626: Political Philosophy
http://ROBOPROF.org/data#SPEC819,SPEC 819: SPEC DOCTORAL LEVEL STUDIES
http://ROBOPROF.org/data#CATS615,CATS 615: INDEPENDENT PRACT. IN CATS
http://ROBOPROF.org/data#ELEC6151,ELEC 6151: INFO. THEORY + SOURCE CODING
http://ROBOPROF.org/data#HIST235,HIST 235: THE HOLOCAUST
http://ROBOPROF.org/data#ENGR391,ENGR 391: Numerical Methods in Engineering
http://ROBOPROF.org/data#RELI498,RELI 498: Selected Topics in Religions and Cultures
http://ROBOPROF.org/data#INDI629,INDI 629: MASTER'S LEVEL STUDIES
http://ROBOPROF.org/data#GIIM622,GIIM 622: DERIVATIVES
http://ROBOPROF.org/data#PRIN411,PRIN 411: Intaglio III
http://ROBOPROF.org/data#OPME612,OPME 612: OPEN MEDIA III
http://ROBOPROF.org/data#COMS540,COMS 540: ACOUSTIC COMM. AND DESIGN
http://ROBOPROF.org/data#FRAN318,FRAN 318: Le français des affaires I
http://ROBOPROF.org/data#EMBA640,EMBA 640: Leadership
http://ROBOPROF.org/data#GPLL464,GPLL 464: NSERC Funding Info Session for Postdoctoral Fellows
http://ROBOPROF.org/data#BIOL457,BIOL 457: Conservation Biology
http://ROBOPROF.org/data#FLIT600,FLIT 600: RECHERCHE&PRODUCTION LITT.
http://ROBOPROF.org/data#PSYC234,PSYC 234: SEL TOP-COGNITIVE PROCESS A
http://ROBOPROF.org/data#INSE6311,INSE 6311: SUSTAINABLE INFRASTRUCTURE
http://ROBOPROF.org/data#FLIT349,FLIT 349: L'essai au Québec
http://ROBOPROF.org/data#COMS895A,COMS 895A: DOCTORAL RESEARCH & THESIS
http://ROBOPROF.org/data#PHOT470,PHOT 470: Professional Internship
http://ROBOPROF.org/data#COMS225,COMS 225: Media Institutions and Policies
http://ROBOPROF.org/data#COMS476,COMS 476: Communication Media: Sound III
http://ROBOPROF.org/data#CESF209,CESF 209: Shipping Operations & Port Agency
http://ROBOPROF.org/data#ENGL626,ENGL 626: Studies in Twentieth Century Literature
http://ROBOPROF.org/data#ENGL344,ENGL 344: CREATIVE WRITING:PLAYWRITING
http://ROBOPROF.org/data#GDBA504,GDBA 504: MARKETING
http://ROBOPROF.org/data#HIST438,HIST 438: ADVANCED STDY-BRITISH HIST.
http://ROBOPROF.org/data#POLI689,POLI 689: Internship Report
http://ROBOPROF.org/data#INST250,INST 250: Introductory Information Literacy Skills
http://ROBOPROF.org/data#HIST860,HIST 860: SEL TOPS IN HIST OF GENDER
http://ROBOPROF.org/data#IRST233,IRST 233: The Irish Language and its Culture I
http://ROBOPROF.org/data#BIOL466,BIOL 466: Advanced Techniques in Molecular Biology
http://ROBOPROF.org/data#AHSC422,AHSC 422: YOUTH AND LEISURE
http://ROBOPROF.org/data#MANA668,MANA 668: Sustainable Business Strategy
http://ROBOPROF.org/data#IRST315,IRST 315: THE TROUBLES IN NORTHERN IRELAND
http://ROBOPROF.org/data#RELI386,"RELI 386: Witchcraft, Magic and Religion"
http://ROBOPROF.org/data#ECON695,ECON 695: Seminar in a Special Topic
http://ROBOPROF.org/data#CEPS1144EO,CEPS 1144EO: Change Management
http://ROBOPROF.org/data#SOEN6481,SOEN 6481: SYSTEMS REQMT. SPECIFICATION
http://ROBOPROF.org/data#FMST840,FMST 840: GENDER ISSUES IN FILM
http://ROBOPROF.org/data#WILB701,WILB 701: BUSINESS AND ADMINISTRATION REFLECTIVE LEARNING ACTIVITIES II
http://ROBOPROF.org/data#POLI631,POLI 631: POLITICAL TEXTS
http://ROBOPROF.org/data#MODL400,MODL 400: ADV TOP:STUD-MODERN LANG I
http://ROBOPROF.org/data#ARTH357,ARTH 357: STUDIES HIST.CRAFT/DECO.ARTS
http://ROBOPROF.org/data#COMS614,COMS 614: NEWS AND PUBLIC AFFAIRS
http://ROBOPROF.org/data#AHSC513,AHSC 513: Family Communication
http://ROBOPROF.org/data#SOCI298,SOCI 298: SELECTED TOPICS IN SOCIOLOGY
http://ROBOPROF.org/data#LING335,LING 335: Historical Linguistics
http://ROBOPROF.org/data#COMP473,COMP 473: Pattern Recognition
http://ROBOPROF.org/data#RELI302,RELI 302: Christian Origins
http://ROBOPROF.org/data#ADMI8501,ADMI 8501: RESEARCH METHODS IN MANAGEMENT: APPLYING QUALITATIVE AND QUANTITATIVE RESEARCH METHODS
http://ROBOPROF.org/data#ENGL498,ENGL 498: Advanced Topics in English
http://ROBOPROF.org/data#ENGL429,ENGL 429: Advanced Studies in Creative Writing
http://ROBOPROF.org/data#THEO492,THEO 492: Biblical Hebrew I
http://ROBOPROF.org/data#RELI320,RELI 320: The Making of Christianity
http://ROBOPROF.org/data#BLDG491,BLDG 491: Labour and Industrial Relations in Construction
http://ROBOPROF.org/data#COEN314,COEN 314: Digital Electronics I
http://ROBOPROF.org/data#HUMA859O,HUMA 859O: DIRECTED STUDIES 3D SILHOUETTE ANIMATION
http://ROBOPROF.org/data#ADED440,ADED 440: ISSUES IN THE PRACTICE
http://ROBOPROF.org/data#GDBA595,GDBA 595: SPECIAL TOPICS
http://ROBOPROF.org/data#FMAN315,FMAN 315: FROM IDEA TO STORYBOARD
http://ROBOPROF.org/data#COMS809,COMS 809: SOC/CLTRL DSCRS/MED MESSAGES
http://ROBOPROF.org/data#IRST398,IRST 398: Special Topics in Irish Studies
http://ROBOPROF.org/data#PRIN611,PRIN 611: PRINTMAKING II
http://ROBOPROF.org/data#FINA665,FINA 665: Mergers and Acquisitions
http://ROBOPROF.org/data#URBS335,URBS 335: Geographic Information Systems
http://ROBOPROF.org/data#ENGL490,ENGL 490: Joint Seminar in History and English
http://ROBOPROF.org/data#CHEM436,CHEM 436: Molecular Modelling of Proteins
http://ROBOPROF.org/data#LING399,LING 399: SELECTED TOPICS IN LING
http://ROBOPROF.org/data#INDU442,INDU 442: Logistics Network Models
http://ROBOPROF.org/data#RELI870,RELI 870: DOCTORAL THESIS
http://ROBOPROF.org/data#MIAE215,MIAE 215: Programming for Mechanical and Industrial Engineers
http://ROBOPROF.org/data#ANDR500,ANDR 500: SELECTED TOPICS IN ANDRAGOGY
http://ROBOPROF.org/data#IRST209,IRST 209: Highlights of Irish Literature
http://ROBOPROF.org/data#ENGL215,ENGL 215: Editing II: Principles and Practice of Editing
http://ROBOPROF.org/data#BIOP499,BIOP 499: SEL TOPICS IN BIO-PHYS EDUC
http://ROBOPROF.org/data#PSYC806,PSYC 806: SPECIAL TOPIC SEMINAR
http://ROBOPROF.org/data#EMBA620,EMBA 620: VALUE CREATION/BUSINESS PROC
http://ROBOPROF.org/data#JPER425,JPER 425: Jazz Choir III
http://ROBOPROF.org/data#GDBA536,GDBA 536: Operations Management
http://ROBOPROF.org/data#EXCI204,EXCI 204: Food for Sport
http://ROBOPROF.org/data#CEPS1032EO,CEPS 1032EO: Emotional Skills for Turbulent Times
http://ROBOPROF.org/data#PROD498,PROD 498: SPECIAL TOPICS IN PRODUCTION
http://ROBOPROF.org/data#PRIN311,PRIN 311: Intaglio II
http://ROBOPROF.org/data#COMM308,COMM 308: Introduction to Finance
http://ROBOPROF.org/data#DANC305,DANC 305: Technique II
http://ROBOPROF.org/data#EAST361,EAST 361: Current Sound Practice Seminar
http://ROBOPROF.org/data#PHYS236,PHYS 236: Numerical Analysis in Physics with Python
http://ROBOPROF.org/data#MAST726,MAST 726: LOSS DISTRIBUTIONS
http://ROBOPROF.org/data#RELI633,RELI 633: COMPARATIVE ETHICS II
http://ROBOPROF.org/data#TDEV405,TDEV 405: Independent Study I
http://ROBOPROF.org/data#SOCI285,SOCI 285: INTRO TO LAW & SOCIETY
http://ROBOPROF.org/data#ACTT231,ACTT 231: Ensemble I
http://ROBOPROF.org/data#MSCA695,MSCA 695: RESEARCH THESIS
http://ROBOPROF.org/data#EMBA645,EMBA 645: Business Consulting Project II
http://ROBOPROF.org/data#ARTH614,ARTH 614: CRAFT STUDIES: THEORY AND PRACTICE
http://ROBOPROF.org/data#ANTH343,ANTH 343: Media Ethnographies
http://ROBOPROF.org/data#MTHY501,MTHY 501: MUSIC THERAPY SKILLS
http://ROBOPROF.org/data#PROD398,PROD 398: SPECIAL TOPICS IN PROD
http://ROBOPROF.org/data#PHYS496,PHYS 496: HONOURS RESEARCH PROJECT
http://ROBOPROF.org/data#GPTK722,GPTK 722: Teaching Assistant Orientation
http://ROBOPROF.org/data#COMS805,COMS 805: RESEARCH WORKSHOP
http://ROBOPROF.org/data#PHYS334,PHYS 334: Thermodynamics
http://ROBOPROF.org/data#RELI333,RELI 333: Stories in Judaism
http://ROBOPROF.org/data#FPST498,FPST 498: Advanced Topics in First Peoples Studies
http://ROBOPROF.org/data#SOCI252,SOCI 252: Food and Culture
http://ROBOPROF.org/data#MODL399,MODL 399: Special Topics in Modern Languages
http://ROBOPROF.org/data#ENGL304,ENGL 304: Chaucer
http://ROBOPROF.org/data#COMS823,COMS 823: ADV SEM IN RSRCH METHODS II
http://ROBOPROF.org/data#COEN446,COEN 446: INTERNET OF THINGS
http://ROBOPROF.org/data#TRES504,TRES 504: PRINCIPLES OF HEBREW BIBLE
http://ROBOPROF.org/data#MPER298,MPER 298: Special Topics in Music Performance
http://ROBOPROF.org/data#AHSC512,AHSC 512: Sexuality in Human Relations
http://ROBOPROF.org/data#FMST326,FMST 326: Approaches to World Cinema
http://ROBOPROF.org/data#PHYS663,PHYS 663: QUANTITATIVE HUMAN SYSTEMS PHYSIOLOGY
http://ROBOPROF.org/data#RELI250,RELI 250: Decolonizing the Local: Concordia University and Montreal
http://ROBOPROF.org/data#DANC441,DANC 441: Independent Study I
http://ROBOPROF.org/data#HUMA865,HUMA 865: DIRECTED STUDIES
http://ROBOPROF.org/data#IMCA222,IMCA 222: Electronics for Artists
http://ROBOPROF.org/data#GPRM226,GPRM 226: Promote your Research Using Open Access
http://ROBOPROF.org/data#CWTC101,CWTC 101: REFLECTIVE LEARNING I
http://ROBOPROF.org/data#ECON694,ECON 694: READING COURSE IN ECONOMICS
http://ROBOPROF.org/data#FTRA405,FTRA 405: Traduction commerciale et juridique du français à l'anglais
http://ROBOPROF.org/data#BTM382,BTM 382: Database Management
http://ROBOPROF.org/data#DRAW472,DRAW 472: Independent Study II
http://ROBOPROF.org/data#INDI644,INDI 644: MASTER'S LEVEL STUDIES THE EFFECT OF MONOMER GEOMETRY ON EPOXY-ANIMINE NETWORKS
http://ROBOPROF.org/data#HUMA875,HUMA 875: DIRECTED STUDIES
http://ROBOPROF.org/data#EDUC842,EDUC 842: EDUC STUDIES AREA TUTORIAL
http://ROBOPROF.org/data#FRAA419,"FRAA 419: Le français en Amérique du Nord, histoire et destins"
http://ROBOPROF.org/data#PHIL316,PHIL 316: Intermediate Logic
http://ROBOPROF.org/data#ARTH371,ARTH 371: Studies in Canadian Architecture
http://ROBOPROF.org/data#PHIL385,PHIL 385: Marxism
http://ROBOPROF.org/data#INDU6321,INDU 6321: INTRODUCTION TO SIX SIGMA
http://ROBOPROF.org/data#MPER401,MPER 401: Orchestra III
http://ROBOPROF.org/data#SOCI250,SOCI 250: Sociology of Culture
http://ROBOPROF.org/data#ENCS485,ENCS 485: Field School in Engineering and Sustainable Development
http://ROBOPROF.org/data#BIOL574,BIOL 574: SPEC.DIRECT.STDY-ECOTOX. II
http://ROBOPROF.org/data#COEN6311,COEN 6311: SOFTWARE ENGINEERING
http://ROBOPROF.org/data#SCUL480,SCUL 480: PROFESSIONAL INTERNSHIP
http://ROBOPROF.org/data#CEPD8100,CEPD 8100: Polaris Gignu: Trauma Informed Youth Care Practices Adapted for Local lndigenous Context.
http://ROBOPROF.org/data#SOCI650S,SOCI 650S: SPEC TOP IN SOCIOLOGY I/APPL STATS IN SOC SCIENCES
http://ROBOPROF.org/data#TESL331,TESL 331: Teaching English Grammar
http://ROBOPROF.org/data#SPAN200,SPAN 200: Introductory Spanish: Intensive Course
http://ROBOPROF.org/data#COMP6321,COMP 6321: MACHINE LEARNING
http://ROBOPROF.org/data#WSDB399,WSDB 399: SEL TOPICS WOMEN'S STUDIES
http://ROBOPROF.org/data#RELI316,RELI 316: Classical Islam
http://ROBOPROF.org/data#THEO322,THEO 322: History of Christianity: Reformation and Modernity
http://ROBOPROF.org/data#WMNS391,WMNS 391: SELECTED TOP-WOMEN STUD II
http://ROBOPROF.org/data#CHEM637,CHEM 637: ADVANCED TOPICS IN CHEMISTRY
http://ROBOPROF.org/data#CIVI6531,CIVI 6531: SOIL TESTING + PROPERTIES
http://ROBOPROF.org/data#COMM221,COMM 221: Financial Markets
http://ROBOPROF.org/data#COMP769,COMP 769: SEL TOP - NUMERICAL COMPUTAT
http://ROBOPROF.org/data#COMS448,COMS 448: SELECTED TOPICS IN COMS
http://ROBOPROF.org/data#POLI681,POLI 681: Special Topics in Comparative Politics
http://ROBOPROF.org/data#COMM225,COMM 225: Production and Operations Management
http://ROBOPROF.org/data#INDU490,INDU 490: Capstone Industrial Engineering Design Project
http://ROBOPROF.org/data#CEPS1106EO,CEPS 1106EO: Creativity and Innovation for Remote Teams
http://ROBOPROF.org/data#FMST340,FMST 340: Industry Studies in Film and the Moving Image
http://ROBOPROF.org/data#CHEM458,CHEM 458: AQUATIC BIOGEOCHEMISTRY
http://ROBOPROF.org/data#APLI690,APLI 690: THESIS PROPOSAL
http://ROBOPROF.org/data#FMST825,FMST 825: TOPICS IN FILM HISTORY
http://ROBOPROF.org/data#MECH6351,MECH 6351: MODAL ANALYSIS/MECH.SYSTEMS
http://ROBOPROF.org/data#GEOG452,GEOG 452: TOPICS-ECONOMIC GEOGRAPHY
http://ROBOPROF.org/data#HIST202,HIST 202: MODERN EUROPE
http://ROBOPROF.org/data#ENGL308,"ENGL 308: Mysteries, Miracles, and Medieval Drama"
http://ROBOPROF.org/data#PSYC837,PSYC 837: ADV CLINICAL SEM II:GENERAL
http://ROBOPROF.org/data#EMBA697,EMBA 697: INT L BUS II:MANA GLOBA ECON
http://ROBOPROF.org/data#INDU6151,INDU 6151: DECISION MODELS/SERV. SEC
http://ROBOPROF.org/data#FRAN319,FRAN 319: Le français des affaires II
http://ROBOPROF.org/data#PERC412,PERC 412: Expanded Dramaturgical Practice
http://ROBOPROF.org/data#FMST348,FMST 348: SPECIAL TOPICS IN ART & FILM
http://ROBOPROF.org/data#GPLL269,GPLL 269: 3D Modelling 102: OpenSCAD
http://ROBOPROF.org/data#PSYC424,PSYC 424: Cultural Psychology
http://ROBOPROF.org/data#ENGL377,ENGL 377: Contemporary Canadian Fiction
http://ROBOPROF.org/data#EDUC890,EDUC 890: Comprehensive Examination
http://ROBOPROF.org/data#SOCI660,SOCI 660: PROF DEVELOPMENT SEMINAR
http://ROBOPROF.org/data#ARTH390,ARTH 390: Art and the Museum
http://ROBOPROF.org/data#COMP233,COMP 233: Probability and Statistics for Computer Science
http://ROBOPROF.org/data#IRST300,IRST 300: Research Methods in Irish Studies
http://ROBOPROF.org/data#MSCA616,MSCA 616: RESEARCH METHODOLOGY - MANAGEMENT
http://ROBOPROF.org/data#ENGL661,ENGL 661: STUDIES IN CANADIAN LIT.
http://ROBOPROF.org/data#THEO657,THEO 657: Questions in Theological Research
http://ROBOPROF.org/data#ITAL211,ITAL 211: Italian for Heritage Speakers II
http://ROBOPROF.org/data#AHSC313,AHSC 313: FAMILY COMMUNICATION
http://ROBOPROF.org/data#COMP890,COMP 890: DOCTORAL RESEARCH AND THESIS
http://ROBOPROF.org/data#IMCA470,IMCA 470: Independent Study in Intermedia
http://ROBOPROF.org/data#STAT465,STAT 465: Multivariate Statististics
http://ROBOPROF.org/data#INSE6150,INSE 6150: SECURITY EVAL. METHODOLOGIES
http://ROBOPROF.org/data#COMS539,COMS 539: POLITICAL COMMUNICATION
http://ROBOPROF.org/data#RELI665,RELI 665: Topics RabbinicJudaism
http://ROBOPROF.org/data#COMM229,COMM 229: Managing People in Organizations
http://ROBOPROF.org/data#HIST610,HIST 610: SEL TOPS IN EUROPEAN HIST
http://ROBOPROF.org/data#JOUR310,"JOUR 310: Gender, Diversity and Journalism"
http://ROBOPROF.org/data#HIST434,HIST 434: ADV.STUDY IN FRENCH HISTORY
http://ROBOPROF.org/data#URBS490,URBS 490: Public Space and the Public Interest
http://ROBOPROF.org/data#HIST451,HIST 451: SEMINAR IN AMERICAN HISTORY
http://ROBOPROF.org/data#PERC398,PERC 398: Special Topics in Performance Creation
http://ROBOPROF.org/data#ECON496,ECON 496: Natural Resource Economics
http://ROBOPROF.org/data#PHIL483,PHIL 483: Advanced Topics in the History of Philosophy
